@ BLR_STAT 189 2024 10 05 15:29:59.765 HG:     -3      1      6 XYZ:      3     -3     65 Bo:  9849 7607 bt: 3283 gy:    -1     0     1 ang:     92      0 vel    180 AGL     383 CRC: A5A1
@ BLR_STAT 189 2024 10 05 15:29:59.985 HG:      0     -4      2 XYZ:      5      0     59 Bo:  9835 7606 bt: 3284 gy:     0     0     1 ang:     96      0 vel    172 AGL     422 CRC: A521
@ BLR_STAT 189 2024 10 05 15:30:00.205 HG:     -4     -7      6 XYZ:      1     -4     57 Bo:  9821 7607 bt: 3283 gy:    -1     2    -1 ang:    100      0 vel    165 AGL     460 CRC: 77E4
@ BLR_STAT 189 2024 10 05 15:30:00.425 HG:     -7     -2      9 XYZ:      8      1     50 Bo:  9809 7607 bt: 3284 gy:     0    -1     0 ang:    104      0 vel    158 AGL     495 CRC: E7F1
@ BLR_STAT 189 2024 10 05 15:30:00.645 HG:      3     -5      6 XYZ:     -3      3     45 Bo:  9796 7608 bt: 3283 gy:    -1     0    -1 ang:    108      0 vel    150 AGL     530 CRC: FC22
@ BLR_STAT 189 2024 10 05 15:30:00.865 HG:      7     -2      2 XYZ:      4    -10     45 Bo:  9785 7607 bt: 3284 gy:    -2     0     0 ang:    113      0 vel    143 AGL     562 CRC: 9FF9
@ BLR_STAT 189 2024 10 05 15:30:01.085 HG:     -3      1     10 XYZ:      0     -4     36 Bo:  9774 7607 bt: 3283 gy:     0     2    -1 ang:    118      0 vel    135 AGL     593 CRC: 28E7
@ BLR_STAT 189 2024 10 05 15:30:01.305 HG:      1     -7     15 XYZ:      0      3     28 Bo:  9764 7606 bt: 3283 gy:     0     0     1 ang:    124      0 vel    128 AGL     622 CRC: 244E
@ BLR_STAT 189 2024 10 05 15:30:01.525 HG:     -5     -9      2 XYZ:      5      0     29 Bo:  9754 7606 bt: 3283 gy:     0     0     1 ang:    131      0 vel    121 AGL     650 CRC: C532
@ BLR_STAT 189 2024 10 05 15:30:01.745 HG:      0    -12      5 XYZ:      0      0     30 Bo:  9744 7607 bt: 3284 gy:     0     0     2 ang:    138      0 vel    114 AGL     676 CRC: BA19
@ BLR_STAT 189 2024 10 05 15:30:01.965 HG:      6     -5      1 XYZ:     -1      3     20 Bo:  9736 7606 bt: 3283 gy:     0    -2     0 ang:    146      0 vel    106 AGL     701 CRC: 3097
@ BLR_STAT 189 2024 10 05 15:30:02.185 HG:      2     -3      0 XYZ:      0      1     15 Bo:  9728 7607 bt: 3283 gy:     0    -1     1 ang:    156      0 vel     99 AGL     723 CRC: 5A76
@ BLR_STAT 189 2024 10 05 15:30:02.405 HG:     -4      1      2 XYZ:      0    -12     17 Bo:  9720 7607 bt: 3283 gy:    -2     2     0 ang:    167      0 vel     92 AGL     745 CRC: B63F
@ BLR_STAT 189 2024 10 05 15:30:02.625 HG:     -4      1      7 XYZ:     -2      0     12 Bo:  9713 7606 bt: 3284 gy:     1     0     0 ang:    179      0 vel     85 AGL     765 CRC: 0BB3
@ BLR_STAT 189 2024 10 05 15:30:02.845 HG:     -1      2      6 XYZ:     -1     -1      9 Bo:  9707 7607 bt: 3283 gy:     1     1     1 ang:    193      0 vel     78 AGL     783 CRC: 039F
@ BLR_STAT 189 2024 10 05 15:30:03.065 HG:      0      7      7 XYZ:     -2      1      9 Bo:  9701 7606 bt: 3284 gy:     0     2     0 ang:    210      0 vel     70 AGL     799 CRC: 640B
@ BLR_STAT 189 2024 10 05 15:30:03.285 HG:      0      0      9 XYZ:      5     -1      3 Bo:  9696 7607 bt: 3283 gy:     1    -1     1 ang:    230      0 vel     63 AGL     814 CRC: 1AF8
@ BLR_STAT 189 2024 10 05 15:30:03.505 HG:      0      0      6 XYZ:     -1     -5      5 Bo:  9691 7608 bt: 3283 gy:     0     1     0 ang:    254      0 vel     56 AGL     828 CRC: 04EF
@ BLR_STAT 189 2024 10 05 15:30:03.725 HG:     -2      7      3 XYZ:     -5     -2     -2 Bo:  9687 7608 bt: 3282 gy:     1     1     0 ang:    284      0 vel     49 AGL     839 CRC: 49E6
@ BLR_STAT 189 2024 10 05 15:30:03.945 HG:     -5      4      1 XYZ:     -1      4      4 Bo:  9683 7606 bt: 3283 gy:     0     1     0 ang:    321      0 vel     42 AGL     850 CRC: 4187
@ BLR_STAT 189 2024 10 05 15:30:04.165 HG:     -6     13      1 XYZ:      8     -1      2 Bo:  9680 7606 bt: 3283 gy:     0     0     2 ang:    367      1 vel     35 AGL     859 CRC: 3522
@ BLR_STAT 189 2024 10 05 15:30:04.385 HG:      0      4      3 XYZ:     -4     -8      3 Bo:  9678 7607 bt: 3282 gy:     0     1    -1 ang:    427      1 vel     28 AGL     866 CRC: BC26
@ BLR_STAT 189 2024 10 05 15:30:04.605 HG:     11      1      8 XYZ:      8      6     -4 Bo:  9676 7606 bt: 3283 gy:     0     3     0 ang:    505      1 vel     21 AGL     871 CRC: 4050
@ BLR_STAT 189 2024 10 05 15:30:04.825 HG:      1      0      6 XYZ:     -2      0      7 Bo:  9674 7606 bt: 3283 gy:     1     1     2 ang:    606      2 vel     14 AGL     875 CRC: 02C4
@ BLR_STAT 189 2024 10 05 15:30:05.045 HG:     -7      6      8 XYZ:      2      0      1 Bo:  9673 7607 bt: 3283 gy:    -1     1     1 ang:    732      2 vel      7 AGL     878 CRC: 1044
@ BLR_STAT 189 2024 10 05 15:30:05.265 HG:      0      2     10 XYZ:      3     -2     -2 Bo:  9673 7607 bt: 3284 gy:     0     0    -1 ang:    878      3 vel      0 AGL     879 CRC: 1AAD
@ BLR_STAT 189 2024 10 05 15:30:05.485 HG:     -4      0      9 XYZ:      6     -2     32 Bo:  9673 7605 bt: 3282 gy:     0     2    -3 ang:   1027      3 vel     -7 AGL     878 CRC: E10B
@ BLR_STAT 189 2024 10 05 15:30:05.705 HG:      5     -1      6 XYZ:      1      0     42 Bo:  9674 7605 bt: 3283 gy:    -1     1    -3 ang:   1163      4 vel    -14 AGL     876 CRC: 4D20
@ BLR_STAT 189 2024 10 05 15:30:05.925 HG:      1    -10     12 XYZ:     -1     -2     52 Bo:  9675 7606 bt: 3282 gy:     0     1    -1 ang:   1274      4 vel    -21 AGL     872 CRC: FBB9
@ BLR_STAT 189 2024 10 05 15:30:06.145 HG:      4     -4     11 XYZ:      0      3     62 Bo:  9677 7606 bt: 3281 gy:     0     1    -1 ang:   1362      4 vel    -27 AGL     867 CRC: A2FE
@ V_MEAS   116  2024 10 05 15:30:06.145 Vbatt:   3282 Curr:      0 Voutputs:     14     15     15     15 CRC: 1DEB
@ BLR_STAT 189 2024 10 05 15:30:06.365 HG:      3     -7      7 XYZ:      2     -4     83 Bo:  9679 7608 bt: 3283 gy:     0     1     3 ang:   1429      5 vel    -34 AGL     860 CRC: 3F3B
